USDOT,Company Name,Operating status,DBA,Entity type,Operations,Classification,Docket #,DUNS #,SCAC,MCS-150 form date,MCS-150 Mileage/Year,Business address,Phone,Fax,Email,Web,Mailing address,Representative,Power units,Autonomous units,Electric units,Drivers,SmartWay,CARB TRU
213641,W W ROWLAND TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC161344,783883994,,01/07/2020,"10,096,242 (2018)","10000 WALLISVILLE ROAD HOUSTON, TX 77013",(713) 351-7033,(713) 670-0811,kevin.anderson@wwrowland.com,www.wwrowland.com,"PO BOX 24085 HOUSTON, TX 77229",KEVIN ANDERSON JANE ARBUTHNOT,200,,,200,Not a,Not 100% compliant
220141,DICK LAVY TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC163035,44404416,,12/31/2019,"22,410,000 (2018)","8848 STATE ROUTE 121 BRADFORD, OH 45308",(937) 448-2104,(937) 448-2163,kwulber@dicklavytrucking.com,,"8848 STATE ROUTE 121 BRADFORD, OH 45308",DICK LAVY TIM ARNETT,200,,,200,,Not 100% compliant
285525,RIST TRANSPORT LTD,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC193781,173315078,,07/09/2019,"12,150,017 (2018)","369 BOSTWICK RD PHELPS, NY 14532",(315) 789-8871,(315) 781-2599,zach.jacob@wadhams.com,,"369 BOSTWICK RD PHELPS, NY 14532",ZACHARY JACOB STEPHEN WADHAMS,200,,,194,Not a,Not 100% compliant
364363,MORAN ENVIRONMENTAL RECOVERY LLC,AUTHORIZED FOR PROPERTY,,Carrier Shipper Cargo Tank,Interstate,Authorized For Hire,MC611868,809041262,,04/08/2020,"3,316,642 (2019)","75D YORK AVE RANDOLPH, MA 02368",(781) 815-1100,(781) 815-1191,tporter@moranenvironmental.com,www.moranenvironmental.com,"75D YORK AVE RANDOLPH, MA 02368",BRIAN J HOUSE ROBERT CALLAHAN,200,,,207,Not a,Not 100% compliant
578049,NUSS TRUCK GROUP INC,ACTIVE,NUSS TRUCK & EQUIPMENT,Carrier,Interstate,Private Property SERVICE VE,,,,11/08/2018,"312,000 (2017)","6500 US HWY 63 ROCHESTER, MN 55904",(507) 288-9488,(507) 288-1393,gnuss@nussgrp.com,,"PO BOX 6699 ROCHESTER, MN 55904",ROBERT NUSS GREG NUSS,200,,,27,Not a,Not 100% compliant
612506,J M BOZEMAN ENTERPRISES INC,AUTHORIZED FOR PROPERTY,JM BOZEMAN ENTERPRISES,Carrier,Interstate,Authorized For Hire,MC302430,957606320,,03/26/2020,"29,989,050 (2018)","166 SELTZER LANE MALVERN, AR 72104",(800) 472-1836,(501) 651-7690,cindy.fletcher@jmbozeman.com,,"166 SELTZER LANE MALVERN, AR 72104",MICHAEL BARR CURT ROSA,200,,,257,,Not 100% compliant
731233,CARMAX AUTO SUPERSTORES INC,AUTHORIZED FOR PROPERTY,CARMAX,Carrier,Interstate,Authorized For Hire Private Property,MC1011460 FF39826,23890577,,09/17/2020,"12,834,221 (2019)","12800 TUCKAHOE CREEK PARKWAY RICHMOND, VA 23238",(804) 747-0422,(804) 935-4550,dee_o_bowles@carmax.com,,"12800 TUCKAHOE CREEK PARKWAY RICHMOND, VA 23238",WILLIAM NASH TOM REEDY,200,,,319,Not a,Not 100% compliant
172490,ALAN PETER,ACTIVE,ALAN PETER TRUCKING,Carrier,Interstate,Exempt For Hire,,,,09/29/2019,"60,000 (2014)","2857 POLE LINE RD CRESCO, IA 52136",(563) 547-5538,(563) 737-2290,brianpetey76@hotmail.com,,"2857 POLE LINE RD CRESCO, IA 52136",ALAN PETER,2,,,1,Not a,Not 100% compliant
244778,FRANK JOHN FIXEL,NONE,FRANK J. FIXEL,,,,MC172224,,,,,34092 OAKVILLE RD. SW. ALBANY OR 97321,(503) 926-1030,,,,,,,,,,Not a,Not 100% compliant
262866,ROBERT M. BRADY,NONE,,,,,MC260592,,,,,1990 NORTH RD L JOHNSON KS 67855,(316) 492-2349,,,,,,,,,,Not a,Not 100% compliant
314803,CLIFFORD L. REHM,NONE,C & C ENTERPRISES,,,,MC209796,,,,,3406 AGATE PLACE BELLINGHAM WA 98225,(206) 734-2190,,,,,,,,,,Not a,Not 100% compliant
335676,SENTA M PARKER,NONE,SMP TRANSPORT,,,,MC214896,,,,,478 MOCKINGBIRD LANE EL PASO TX 79907,(915) 598-0345,,,,,,,,,,Not a,Not 100% compliant
344290,"TRUK-AWAY OF R.I., INC.",NONE,,,,,MC287005,,,,,65 O'KEEFE LANE WARWICK RI 02888,(401) 941-7900,,,,,,,,,,Not a,Not 100% compliant
373262,MAGNUM TRANSPORT INC.,NONE,,,,,MC224466,,,,,2759 HE-NIS-RA LANE GREEN BAY WI 54304,(414) 494-3973,,,,,,,,,,Not a,Not 100% compliant
376233,LANGE OIL INC,ACTIVE,,Carrier,Intrastate Hazmat,Private Property,,,,02/05/2019,"12,000 (2018)","130 N MAIN STREET UPSALA, MN 56384",,(320) 573-4403,darren@langeoil.com,,"PO BOX 129 UPSALA, MN 56384",DARREN LANGE TAMARA LANGE,1,,,2,Not a,Not 100% compliant
386587,PUTNAM PIPE CORP,ACTIVE,,Carrier,Interstate,Private Property,,139376594,,05/05/2020,"30,000 (2019)","86 ELM ST HOPKINTON, MA 01748-1656",(508) 435-3090,(508) 435-5372,mclark@putnampipe.com,,"86 ELM ST HOPKINTON, MA 01748-1656",DAVID E PUTNAM,1,,,2,Not a,Not 100% compliant
15229,MIRABITO HOLDINGS INC,AUTHORIZED FOR PROPERTY,MIRABITO ENERGY PRODUCTS,Carrier,Interstate,Authorized For Hire Exempt For Hire Private Property,MC698279,52654006,,09/10/2018,"6,490,625 (2017)","49 COURT ST BINGHAMTON, NY 13902",(607) 352-2800,(607) 584-8130,russell.wark@mirabito.com,,"PO BOX 5306 BINGHAMTON, NY 13902",JOSEPH MIRABITO,201,,,148,Not a,Not 100% compliant
75827,MODULAR TRANSPORTATION CO,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC139555,53671392,,08/21/2020,"12,361,841 (2019)","393 MART STREET WYOMING, MI 49548",(616) 241-2060,(616) 301-8682,scotts@modulartrans.com,,"393 MART STREET WYOMING, MI 49548",EVAN STOUTEN,201,,,191,Not a,Not 100% compliant
164211,T & T CORPORATION,AUTHORIZED FOR PROPERTY,,Carrier,Intrastate Non-Hazmat,Authorized For Hire,MC143344,144738390,,01/29/2019,"3,711,180 (2018)","6169 MCKEE ROAD MADISON, WI 53719",(608) 271-1234,(608) 271-8625,joconnell@genbev.com,,"P O BOX 44326 MADISON, WI 53744",STEVE PRESTON RICHARD KARLS,201,,,169,Not a,Not 100% compliant
279203,JOMAX CONSTRUCTION COMPANY INC,ACTIVE,,Carrier,Interstate,Private Property,,7480809,,03/09/2020,"1,996,928 (2019)","238 SE 10 AVE GREAT BEND, KS 67530",(620) 792-3686,(620) 792-3731,rick.hansen@jomaxgb.us,,"PO BOX 701 GREAT BEND, KS 67530",NICK BERTRAM,201,,,104,Not a,Not 100% compliant
294021,HOMEWOOD DISPOSAL SERVICE INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC198619,25539347,,01/31/2020,"4,351,332 (2019)","1501 175TH STREET HOMEWOOD, IL 60430",(708) 798-1004,(708) 332-0277,jdolezal@mydisposal.com,,"1501 175TH STREET HOMEWOOD, IL 60430",THOMAS J. YONKER KYLE YONKER,201,,,155,Not a,Not 100% compliant
329770,JOHN LUCAS TREE EXPERT COMPANY,ACTIVE,LUCAS TREE EXPERTS,Carrier,Interstate,Private Property,,19038678,,10/23/2019,"1,960,267 (2018)","12 NORTHBROOK DRIVE FALMOUTH, ME 04105",(207) 797-7294,(207) 797-0752,ccotton@lucastree.com,,"PO BOX 958 PORTLAND, ME 04104",ARTHUR R BATSON II ARTHUR W BATSON III,201,,,384,Not a,Not 100% compliant
515626,WIREGRASS CONSTRUCTION CO INC,ACTIVE,,Carrier,Intrastate Hazmat,Private Property,,,,06/22/2020,"3,504,801 (2016)","13836 CO RD 99 HEADLAND, AL 36345",,(334) 699-6804,jarmstrong@wiregrassconstruction.com,www.wiregrassconstruction.com,"PO BOX 929 DOTHAN, AL 36302",JOEY ARMSTRONG JILL HAMM,201,,,137,Not a,Not 100% compliant
540653,LIBERTY SCHOOL BUS COMPANY INC,AUTHORIZED FOR PASSENGER,AMERICAN SCHOOL BUS,Carrier,Interstate,Authorized For Hire,MC200028,,,01/11/2019,"2,175,000 (2019)","10000 WEST 167TH STREET ORLAND PARK, IL 60462",(708) 349-1866,(708) 349-9019,jbenish@cookillinois.com,,"2100 CLEARWATER DRIVE SUITE 250 OAK BROOK, IL 60523",JOHN BENISH JR ANTHONY BENISH,201,,,173,Not a,Not 100% compliant
679301,MCCLAIN AND COMPANY INC,ACTIVE,,Carrier,Interstate,Private Property,,23983666,,03/06/2020,"750,000 (2014)","19152 GERMANNA HWY CULPEPER, VA 22701",(540) 423-1110,(540) 409-5801,lsuthard@mclain1.com,,"19152 GERMANNA HWY CULPEPER, VA 22701",LLOYD SUTHARD,201,,,150,Not a,Not 100% compliant
893736,SUNLAND LEASING INC,ACTIVE,SUNLAND ASPHALT,Carrier,Interstate,Private Property,,,,06/25/2020,"2,260,000 (2019)","775 W ELWOOD STREET PHOENIX, AZ 85041",,(602) 680-1464,jcoffman@sunlandasphalt.com,,"1625 E NORTHERN AVE PHOENIX, AZ 85020",DOUG DECLUSIN DIANA DECLUSIN,201,,,200,Not a,Not 100% compliant
254501,MH JONES FARMS LC,AUTHORIZED FOR PROPERTY,JONES FARMS,Carrier,Interstate,Authorized For Hire Exempt For Hire FARM,MC301059,,,02/12/2020,"10,000 (2020)","82 S 150 E BURLEY, ID 83318",(208) 678-7333,,mhjonesfarms@gmail.com,,"82 S 150 E BURLEY, ID 83318",KENDALL D JONES MERLIN H JONES,3,,,2,Not a,Not 100% compliant
291317,LAJOIE'S AUTO WRECKING CO INC,ACTIVE,LAJOE'S AUTO & SCRAP RECYCLING,Carrier,Interstate,Private Property,,63391221,,02/17/2020,"90,000 (2019)","40 MEADOW ST NORWALK, CT 06854-4501",(203) 854-0767,(203) 866-6154,brendan@lajoiesscrap.com,,"40 MEADOW ST NORWALK, CT 06854-4501",DONALD J LAJOIE JAMES P MURPHY,8,,,2,Not a,Not 100% compliant
373230,J.F.D. TRANSPORT LLC,NONE,,,,,MC340100,,,,,14 INDUSTRIAL PARK ROAD CENTERBROOK CT 06409,(860) 663-1350,(860) 663-3506,,,,,,,,,Not a,Not 100% compliant
76784,ILLINOIS CENTRAL RAILROAD CO,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC86779,55267298,,05/04/2020,"3,383,719 (2019)","15840 WEST AVENUE HARVEY, IL 60426",(248) 740-6253,(708) 225-5910,patsy.borum@cn.ca,,"2800 LIVERNOIS ROAD SUITE 20 TROY, MI 48083",DEREK TAYLOR,202,,,323,Not a,Not 100% compliant
256198,CALDWELL TRANSPORTATION CO INC,AUTHORIZED FOR PASSENGER,,Carrier,Interstate,Authorized For Hire,MC144158 MC176546,113392914,,07/23/2019,"2,888,621 (2018)","3503 S 10TH AVE CALDWELL, ID 83605-6207",(208) 459-6612,(208) 459-2299,mike@ctcbus.com,,"3503 S 10TH AVE CALDWELL, ID 83605-6207",MIKE STEPHENSON MIKE STEPHENSON,202,,,180,Not a,Not 100% compliant
295027,NORTHERN LOGISTICS INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC211602,807521430,,06/12/2020,"18,969,388 (2019)","4915 EAST COLONVILLE ROAD CLARE, MI 48617",(989) 386-7556,(989) 386-9922,sschunk@norlo.net,,"650 CLARE, MI 48617",STEVE S SCHUNK,202,,,214,Not a,Not 100% compliant
342780,TRANSOURCE INC,ACTIVE,,Carrier,Interstate,Private Property,,144205739,,10/30/2019,"6,482,321 (2018)","8700 TRIAD DR COLFAX, NC 27235",(336) 996-6060,(336) 992-7808,tammy.snow@tsource.com,,"P O BOX 446 KERNERSVILLE, NC 27285-0446",JAMES BLAND DAN BLAND,202,,,11,Not a,Not 100% compliant
359711,KENTUCKY UTILITIES,ACTIVE,,Carrier,Interstate,Private Property,,6944938,,06/10/2020,"3,649,017 (2020)","220 W MAIN ST LOUISVILLE, KY 40202",,(502) 217-2887,john.seay@lge-ku.com,www.lge-ku.com,"10300 BALLARDSVILLE RD LOUISVILLE, KY 40241",JOHN W SEAY,202,,,285,Not a,Not 100% compliant
642738,ACE INDUSTRIES INC,ACTIVE,,Carrier,Interstate,Private Property,,,,08/13/2019,"5,827,504 (2018)","6295 MCDONOUGH DRIVE NORCROSS, GA 30093",(770) 441-0898,(770) 441-0326,cmartin@aceindustries.com,,"6295 MCDONOUGH DRIVE NORCROSS, GA 30093",JOSHUA ARWOOD CHERYL ROSSBOROUGH,202,,,202,Not a,Not 100% compliant
725655,S & W READY MIX CONCRETE COMPANY LLC,ACTIVE,,Carrier,Interstate,Private Property,,,,05/01/2019,"2,980,000 (2018)","1395 TURKEY HWY CLINTON, NC 28328",(910) 592-1733,(910) 592-4974,bsmith@snwreadymix.com,,"PO BOX 872 CLINTON, NC 28329",KAREN FITTLER,202,,,202,Not a,Not 100% compliant
192153,ST WOOTEN CORPORATION,ACTIVE,,Carrier,Interstate,Private Property,,162926943,,03/05/2019,"6,159,388 (2018)","3801 BLACK CREEK RD WILSON, NC 27893",(252) 291-5165,(252) 291-1157,giovanny.morales@stwcorp.com,,"P O BOX 2408 WILSON, NC 27894-2408",CHRISTOPHER T WOOTEN AMZIE HOFFNER,224,,,251,Not a,Not 100% compliant
289306,ADAIR PRINTING COMPANY,ACTIVE,GOVAIR FREIGHT SYSTEMS DIVISION OF ADAIR,Carrier,Intrastate Non-Hazmat,Private Property,,6573679,,06/13/2018,"30,000 (2017)","7850 2ND ST DEXTER, MI 48130-1238",(734) 873-1025,,alisa@adairprinting.com,,"7850 2ND ST DEXTER, MI 48130-1238",DENNIS M. ADAIR ALISA JENKS,2,,,1,Not a,Not 100% compliant
12403,WESTERN STATES EQUIPMENT CO,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC431755,161819339,,03/09/2020,"2,500,000 (2019)","500 E OVERLAND RD MERIDIAN, ID 83642",(208) 884-2369,,lecia.hodge@wseco.com,HTTP://WWW.westernstatescat.com,"PO BOX 38 BOISE, ID 83707",KELLY OLSON,203,,,212,Not a,Not 100% compliant
108106,SOO LINE RAILROAD COMPANY,AUTHORIZED FOR PROPERTY,CANADIAN PACIFIC OR CANADIAN PACIFIC RAILWAY OR CP OR DANELLA OR CTE OR CUSTOM TRUCK ONE SOURCE OR NESCO OR CTOS,Carrier,Interstate,Authorized For Hire Private Property RAILROAD,MC114835,,,06/24/2020,"3,671,110 (2019)","120 SOUTH 6TH STREET MINNEAPOLIS, MN 55402",(403) 319-3611,(403) 205-9076,dionne_blackwood@cpr.ca,www.cpr.ca,"7550 OGDEN DALE ROAD SE CALGARY, AB T2C 4X9",KEITH CREEL WILLIAM TUTTLE,203,,,356,Not a,Not 100% compliant
203754,STEEL TRANSPORT INC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC153552,37594371,,12/11/2019,"8,317,413 (2018)","6701 MELTON ROAD GARY, IN 46403",(219) 939-3000,(219) 939-3022,markhalsey@steeltransportinc.com,,"6701 MELTON ROAD GARY, IN 46403",MARK HALSEY,203,,,164,Not a,Not 100% compliant
215182,DUNAVANT SEA LANE EXPRESS LLC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC147919,98800147,,02/11/2020,"8,249,891 (2019)","959 RIDGEWAY LOOP RD SUITE 205 MEMPHIS, TN 38120",(901) 369-1616,(901) 370-5412,tommy.johnson@dunavant.com,,"959 RIDGEWAY LOOP RD SUITE 205 MEMPHIS, TN 38120",BRANDON BURNSED KAREN HJERPE,203,,,187,,Not 100% compliant
276159,EDWIN L HEIM CO,ACTIVE,,Carrier,Interstate,Private Property,,3794757,,11/21/2019,"1,973,189 (2018)","1918 GREENWOOD ST HARRISBURG, PA 17104",(717) 233-8711,(717) 233-8619,colby.betz@elheim.com,,"1918 GREENWOOD ST HARRISBURG, PA 17104",COLBY BETZ,203,,,203,Not a,Not 100% compliant
346630,RIVERVIEW INTERNATIONAL TRUCKS LLC,ACTIVE,,Carrier,Interstate,Private Property,,25254897,,10/30/2019,"7,879,146 (2017)","2445 EVERGREEN AVE WEST SACRAMENTO, CA 95691-3011",(916) 371-3110,,,www.riverviewinternational.com,"P O BOX 716 WEST SACRAMENTO, CA 95691-0716",LYLE BASSETT ERIC BASSETT,203,,,203,Not a,Not 100% compliant
583785,TRANSPORTATION MANAGEMENT SERVICES INC,AUTHORIZED FOR PASSENGER,LENZNER COACH LINES,Carrier,Interstate,Authorized For Hire SCHOOL STU,MC237433,5908768,,05/04/2020,"3,535,133 (2019)","110 LENZNER COURT SEWICKLEY, PA 15143-9510",(412) 761-7000,(412) 749-4186,rob.marek@coachusa.com,,"110 LENZNER COURT SEWICKLEY, PA 15143-9510","ROBERT MAREK, JR. EDWARD EPPICH",203,,,175,Not a,Not 100% compliant
813366,S T D ENTERPRISES,ACTIVE,SOIL TECH DISTRIBUTORS OF TAMPA,Carrier,Intrastate Non-Hazmat,Authorized For Hire,,,,02/12/2020,"20,000,000 (2018)","7611 E BROADWAY AVE TAMPA, FL 33619",(813) 627-0889,(813) 630-4818,stdtampa2020@gmail.com,,"7611 E BROADWAY AVE TAMPA, FL 33619",,203,,,220,Not a,Not 100% compliant
216366,ROBERT G. MORLAN,NONE,MORLAN TRUCKING,,,,MC159939,,,,,4500 RD N 8 N. E. MOSES LAKE WA 98837,(509) 765-7288,,,,,,,,,,Not a,Not 100% compliant
1302,WHEELER MACHINERY CO,AUTHORIZED FOR PROPERTY,ICM SOLUTIONS WHEELER POWER SYSTEMS HERITAGE IND,Carrier,Interstate,Authorized For Hire Private Property,MC430141,7939358,,05/18/2020,"5,088,190 (2019)","4901 WEST 2100 SOUTH SALT LAKE CITY, UT 84120",(801) 978-1416,(801) 974-0907,mbrewer@wheelercat.com,www.wheelercat.com,"4901 WEST 2100 SOUTH SALT LAKE CITY, UT 84120",BRYAN CAMPBELL JEFFREY A IPSEN,204,,,115,Not a,Not 100% compliant
8294,LYNDEN TRANSPORT INC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC65802,2799260,,02/04/2020,"10,855,860 (2019)","18000 INTERNATIONAL BLVD SUITE 800 SEATTLE, WA 98188",(800) 426-5702,(206) 575-9617,steves@lynden.com,www.ltia.lynden.com,"P O BOX 3725 SEATTLE, WA 98124-3725",SYLVIA CHEW PAUL GRIMALDI,204,,,280,,Not 100% compliant
10095,MEENAN OIL CO LP,ACTIVE,MEENAN OIL,Carrier,Interstate,Private Property,,859725210,,01/21/2020,"1,017,007 (2019)","1000 WOODBURY ROAD WOODBURY, NY 11797",,(516) 386-2020,rsharman@petroheat.com,,"1000 WOODBURY ROAD WOODBURY, NY 11797",JEFF WOOSEMAN RICHARD SHARMAN,204,,,99,Not a,Not 100% compliant
36214,ARNOLD BROS TRANSPORT LTD,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC118806,200045292,,04/03/2019,"25,129,105 (2016)","739 LAGIMODIERE BLVD WINNIPEG, MB R2J 0T8",(204) 257-6666,(204) 255-1566,korinnt@arnoldbros.com,,"739 LAGIMODIERE BLVD WINNIPEG, MB R2J 0T8",FRED ARNOLD GARY ARNOLD,204,,,207,,Not 100% compliant
517375,MABE TRUCKING CO INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC222306,788205821,,02/05/2020,"23,500,000 (2019)","1603 MILL AVE EDEN, NC 27288",(336) 635-1793,,gritchie@mabetrucking.com,,"P O BOX 1081 EDEN, NC 27289",GREG RITCHIE,204,,,244,,Not 100% compliant
744692,LUFKIN INDUSTRIES LLC,ACTIVE,LUFKIN,Carrier,Interstate,Private Property,,,,07/16/2019,"487,786 (2018)","601 SOUTH RAGUET LUFKIN, TX 75902",(239) 985-3016,(239) 267-0659,david.hird@bakerhughes.com,,"2001 RANKIN ROAD HOUSTON, TX 77073",LORENZO SIMONELLI,204,,,191,Not a,Not 100% compliant
27913,THE LANE CONSTRUCTION CORPORATION,ACTIVE,LANE - LETTER ALSO FILED WITH CT OFFICE W ADDTL NAMES,Carrier,Interstate,Private Property,,6917504,,12/19/2018,"420,286 (2018)","90 FIELDSTONE CT CHESHIRE, CT 06410",,(203) 237-4260,gmdennis@laneconstruct.com,www.laneconstruct.com,"90 FIELDSTONE CT CHESHIRE, CT 06410",SETH FIRMENDER MARK SCHILLER,205,,,755,Not a,Not 100% compliant
163826,DAVIS EXPRESS INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC141339,55630008,,04/17/2020,"21,717,290 (2019)","5270 SE 131ST STREET STARKE, FL 32091",(904) 964-6619,(904) 964-5378,kaylat@davis-express.com,,"PO BOX 1276 STARKE, FL 32091","JAMES A. DAVIS, JR. KAYLA THOMAS",205,,,200,,Not 100% compliant
190799,ASCENT GLOBAL LOGISTICS LLC,AUTHORIZED FOR PROPERTY,ASCENT POWER,Carrier Broker,Interstate,Authorized For Hire,MC151258,38985842,,11/07/2019,"21,237,917 (2018)","4900 SOUTH PENNSYLVANIA AVENUE CUDAHY, WI 53110",(414) 615-1500,,jking@rrts.com,www.rrts.com,"PO BOX 8903 CUDAHY, WI 53110-8903",JACKIE KING JASON ZALEWSKI,205,,,205,Not a,Not 100% compliant
227434,IDEAL READY MIX CO INC,ACTIVE,,Carrier,Interstate,Private Property,,5300512,,02/13/2020,"3,016,830 (2018)","3902 W MOUNT PLEASANT ST WEST BURLINGTON, IA 52655",(319) 754-4747,(319) 754-4872,lwebb@idealrm.com,,"P O BOX 416 WEST BURLINGTON, IA 52655-0416",BEVERLY A STRAH,205,,,208,Not a,Not 100% compliant
288497,TAYLOR OIL CO INC,ACTIVE,,Carrier,Interstate,Private Property,,11740370,,03/08/2019,"2,397,961 (2017)","77 SECOND STREET SOMERVILLE, NJ 08876",,(609) 270-7875,rfrancesconi@tayloroirco.com,www.tayloroilco.com,"77 SECOND STREET SOMERVILLE, NJ 08876",,205,,,58,Not a,Not 100% compliant
325932,ALABAMA MOTOR EXPRESS INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC212184,194995106,,01/10/2020,"22,083,546 (2019)","10720 HWY 84 EAST ASHFORD, AL 36312",(800) 633-7590,(334) 899-8412,dbanner@amxtrucking.com,www.amxtrucking.com,"PO BOX 487 ASHFORD, AL 36312",DANIEL BANNER RODNEY HOLLAND,205,,,210,,Not 100% compliant
332446,G & H TRUCK LEASING,ACTIVE,ASTLEFORD IDEALEASE,Carrier,Interstate,Private Property,,131548505,,04/17/2020,"1,100,000 (2017)","3000 BROADWAY STREET NE MINNEAPOLIS, MN 55413-1704",(612) 378-1660,(612) 378-2646,sloyd@astleford.com,,"3000 BROADWAY ST NE MINNEAPOLIS, MN 55413-1704",H SCOTT DAWSON SCOTT LLOYD,205,,,93,Not a,Not 100% compliant
346734,CLINE TOURS INC,AUTHORIZED FOR PASSENGER,,Carrier,Interstate,Authorized For Hire,MC202329,174890046,,04/29/2019,"5,200,000 (2018)","277 COMMERCE PARK DRIVE RIDGELAND, MS 39157",(601) 605-4483,(601) 605-9526,john@clinetours.com,www.clinetours.com,"POBOX 1498 RIDGELAND, MS 39158-1498",JOHN MCCOMMON THOMAS SKINNER,205,,,253,Not a,Not 100% compliant
857946,SEABOARD INTERNATIONAL INC,ACTIVE,WEIR,Carrier,Interstate,Private Property,,,,01/22/2019,"5,813,836 (2018)","13815 SOUTH FREEWAY HOUSTON, TX 77047",(713) 644-3535,(817) 977-2477,cassandra.hall@mail.weir,,"601 WEIR WAY FORT WORTH, TX 76108",NOMAR CABELLO GEORGE HRNCIR,205,,,104,Not a,Not 100% compliant
887550,DIAMOND LINE DELIVERY SYSTEMS INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC386888,799754622,,09/27/2019,"7,244,641 (2018)","1450 N HICKORY AVE MERIDIAN, ID 83642",(208) 888-7133,(208) 258-2199,stevemiller@diamonddelivery.com,,"1450 N HICKORY AVE MERIDIAN, ID 83680",STEVE MILLLER CALVIN FILLMORE,205,,,207,Not a,Not 100% compliant
244981,RISINGER BROS TRANSFER INC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC172510,117483214,,01/28/2020,"28,369,759 (2019)","225 W COURTLAND MORTON, IL 61550",(309) 266-9555,(309) 285-8187,brandiwright@risingertrans.com,,"PO BOX 5198 MORTON, IL 61550",DEAN HOFFMAN,328,,,238,,Not 100% compliant
71173,EFFINGHAM EQUITY,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC1108545,6273924,,01/10/2019,"1,778,446 (2018)","201 W ROADWAY AVE EFFINGHAM, IL 62401",(217) 342-4101,(217) 347-4984,rodney.schultz@theequity.com,www.TheEquity.com,"P O BOX 488 EFFINGHAM, IL 62401",BRUCE VERNON KAREN WHITT,206,,,385,Not a,Not 100% compliant
191949,LAS VEGAS PAVING CORPORATION,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC279839,,,09/15/2018,500 (2013),"4420 S. DECATUR BLVD LAS VEGAS , NV 89103",(702) 251-5800,(702) 649-0768,jennifer.holak@lvpaving.com,www.lasvegaspaving.com,"3752 N. BRUCE STREET N. LAS VEGAS, NV 89030",JOSHUA MENDENHALL,206,,,183,Not a,Not 100% compliant
224100,CASELLA WASTE MANAGEMENT INC,ACTIVE,CASELLA,Carrier,Interstate,Exempt For Hire,,,,01/14/2020,"3,659,000 (2019)","25 GREENS HILL LANE RUTLAND, VT 05701",(802) 772-2298,(802) 770-5661,michael.hughes@casella.com,,"25 GREENS HILL LANE RUTLAND, VT 05701",MICHAEL HUGHES DAN TILDEN,206,,,186,Not a,Not 100% compliant
292412,JARO TRANSPORTATION SERVICES INC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC186828,155739295,,04/17/2020,"15,927,877 (2019)","975 POST RD NW WARREN, OH 44483",(330) 393-5659,(330) 393-5906,mgumino@jarotrans.com,,"975 POST RD NW WARREN, OH 44483",MICHAEL GUMINO,206,,,193,Not a,Not 100% compliant
372280,ROCKFORD CORPORATION,ACTIVE,PSC,Carrier,Interstate,Private Property,,626391908,,05/15/2019,"649,860 (2018)","6 HORIZON COURT SUITE 200 HEATH, TX 75032",(949) 465-7331,,mwilloughby@prim.com,,"26000 COMMERCENTRE DRIVE LAKE FOREST, CA 92630",JOHN PERISICH JOSHUA RAMSEY,206,,,142,Not a,Not 100% compliant
561180,RESTON LIMOUSINE & TRAVEL SERVICE INC,AUTHORIZED FOR PASSENGER,RESTON LIMOUSINE,Carrier,Interstate,Authorized For Hire TOUR GUIDE,MC273787,556537231,,05/07/2020,"3,883,105 (2019)","45685 ELMWOOD CT STERLING, VA 20166",(571) 323-2523,(703) 742-6111,safetymanager@restonlimo.com,www.restonlimo.com,"45685 ELMWOOD CT STERLING, VA 20166",KRISTINA BOUWEIRI JOSEPH SWETNAM,206,,,338,Not a,Not 100% compliant
